,Year,Month,Date,Hour,Minute,PV_Usage
46,2021,2,0,0,46,0.03769847284060917
47,2021,2,0,0,47,0.238906123466248
48,2021,2,0,0,48,0.028154454069547644
49,2021,2,0,0,49,0.24940451650287163
50,2021,2,0,0,50,0.4733568220745765
51,2021,2,0,0,51,0.05884911926655264
52,2021,2,0,0,52,0.018716637521735836
53,2021,2,0,0,53,0.2580742949915648
54,2021,2,0,0,54,0.13435514645296234
55,2021,2,0,0,55,0.24904532613223343
56,2021,2,0,0,56,0.10973475320372436
57,2021,2,0,0,57,0.2814827299005874
58,2021,2,0,0,58,0.23863504633960592
59,2021,2,0,0,59,0.035379394560504
60,2021,2,0,1,0,1.1180168852012533
61,2021,2,0,1,1,1.037537029844102
62,2021,2,0,1,2,1.225880267986529
63,2021,2,0,1,3,0.8985039174837822
64,2021,2,0,1,4,1.3257123548545648
65,2021,2,0,1,5,1.2461060987768595
66,2021,2,0,1,6,1.1371083615617676
67,2021,2,0,1,7,1.051330427335877
68,2021,2,0,1,8,0.6371373081496252
69,2021,2,0,1,9,0.9159324446233139
70,2021,2,0,1,10,1.0935179894646536
71,2021,2,0,1,11,0.952577769403195
72,2021,2,0,1,12,1.3613880221530006
73,2021,2,0,1,13,1.2587442187766236
74,2021,2,0,1,14,0.6020306798422693
75,2021,2,0,1,15,0.27193173398837334
76,2021,2,0,1,16,0.6852145182872648
77,2021,2,0,1,17,0.679641250075036
78,2021,2,0,1,18,0.9799396368677595
79,2021,2,0,1,19,1.3117904639956137
80,2021,2,0,1,20,0.99653080317136
81,2021,2,0,1,21,1.182612827426254
82,2021,2,0,1,22,1.513429133274606
83,2021,2,0,1,23,0.9121947303574774
84,2021,2,0,1,24,0.7009990902068429
85,2021,2,0,1,25,0.9476915777131603
86,2021,2,0,1,26,0.8378151311106621
87,2021,2,0,1,27,0.8641663817134979
88,2021,2,0,1,28,0.9712319514546047
89,2021,2,0,1,29,0.806796673467898
90,2021,2,0,1,30,0.9798621462030858
91,2021,2,0,1,31,0.9930247651492238
92,2021,2,0,1,32,1.2882317227193818
93,2021,2,0,1,33,1.1698734856333182
94,2021,2,0,1,34,1.2886640735099129
95,2021,2,0,1,35,1.072754320042439
96,2021,2,0,1,36,0.8776629515779568
97,2021,2,0,1,37,1.0721230482027806
98,2021,2,0,1,38,1.4954948502950791
99,2021,2,0,1,39,0.7507744841302557
100,2021,2,0,1,40,1.0147146640971847
101,2021,2,0,1,41,1.025169507994003
102,2021,2,0,1,42,1.2165519675100998
103,2021,2,0,1,43,0.5241065100165135
104,2021,2,0,1,44,0.5603306480200825
105,2021,2,0,1,45,1.498014130126962
106,2021,2,0,1,46,1.189204215954119
107,2021,2,0,1,47,0.5767969534689332
108,2021,2,0,1,48,0.4551942836366447
109,2021,2,0,1,49,1.7480144347920077
110,2021,2,0,1,50,0.6975878376527198
111,2021,2,0,1,51,1.5661761590343937
112,2021,2,0,1,52,1.0201818864560512
113,2021,2,0,1,53,1.2654786561831615
114,2021,2,0,1,54,0.983223914570993
115,2021,2,0,1,55,1.2017466617516817
116,2021,2,0,1,56,1.0255155295667302
117,2021,2,0,1,57,0.8124254675405531
118,2021,2,0,1,58,1.3435825846496956
119,2021,2,0,1,59,0.8446237599882821
120,2021,2,0,2,0,1.358372313879564
121,2021,2,0,2,1,0.548563845300489
122,2021,2,0,2,2,0.9625417864901527
123,2021,2,0,2,3,1.0866148613146605
124,2021,2,0,2,4,1.0642766976904534
125,2021,2,0,2,5,1.0633555315797045
126,2021,2,0,2,6,0.6586722474856104
127,2021,2,0,2,7,0.9321693471651109
128,2021,2,0,2,8,0.687436545774398
129,2021,2,0,2,9,1.3218518836202604
130,2021,2,0,2,10,0.7249753374812027
131,2021,2,0,2,11,1.0092219504218882
132,2021,2,0,2,12,1.029646330566858
133,2021,2,0,2,13,1.0761109712720074
134,2021,2,0,2,14,0.9942710478509449
135,2021,2,0,2,15,0.9689693593117114
136,2021,2,0,2,16,0.7517967770657804
137,2021,2,0,2,17,1.0054878658189217
138,2021,2,0,2,18,1.0630486539052837
139,2021,2,0,2,19,0.849951106695247
140,2021,2,0,2,20,0.788646223928563
141,2021,2,0,2,21,0.7908459745763603
142,2021,2,0,2,22,1.0356225473438772
143,2021,2,0,2,23,0.7990842973322894
144,2021,2,0,2,24,0.8380163709898854
145,2021,2,0,2,25,0.983798031407889
146,2021,2,0,2,26,1.1175133250489535
147,2021,2,0,2,27,0.8819214666215524
148,2021,2,0,2,28,0.6644897088593245
149,2021,2,0,2,29,1.0726193887458308
150,2021,2,0,2,30,1.6340381936642085
151,2021,2,0,2,31,0.8259418356136068
152,2021,2,0,2,32,0.9557264980850904
153,2021,2,0,2,33,1.0910900688120644
154,2021,2,0,2,34,0.7831459767719807
155,2021,2,0,2,35,0.9037748367187701
156,2021,2,0,2,36,0.7178691196774465
157,2021,2,0,2,37,0.9080952102333486
158,2021,2,0,2,38,0.9380671886352716
159,2021,2,0,2,39,1.2572954010629964
160,2021,2,0,2,40,0.8518939586975008
161,2021,2,0,2,41,0.9596029957818026
162,2021,2,0,2,42,0.727523764337628
163,2021,2,0,2,43,1.2195976184509467
164,2021,2,0,2,44,1.270891467155906
165,2021,2,0,2,45,1.160321082606153
166,2021,2,0,2,46,0.9054879984713872
167,2021,2,0,2,47,1.22709768358378
168,2021,2,0,2,48,0.7324209642827539
169,2021,2,0,2,49,1.120632411009578
170,2021,2,0,2,50,0.6360833893726376
171,2021,2,0,2,51,0.8641269614534586
172,2021,2,0,2,52,0.850116502319754
173,2021,2,0,2,53,1.5143281860566327
174,2021,2,0,2,54,0.9681842290190378
175,2021,2,0,2,55,0.7307115580373071
176,2021,2,0,2,56,0.9376093162302369
177,2021,2,0,2,57,1.2047721753863883
178,2021,2,0,2,58,0.9795555863805806
179,2021,2,0,2,59,0.9103034921850292
180,2021,2,0,3,0,1.3043360353345208
181,2021,2,0,3,1,1.420680173346094
182,2021,2,0,3,2,1.1555828863228648
183,2021,2,0,3,3,1.2978135334760696
184,2021,2,0,3,4,1.2614423825169516
185,2021,2,0,3,5,1.753824974105997
186,2021,2,0,3,6,1.1452614362685856
187,2021,2,0,3,7,0.8638281852862597
188,2021,2,0,3,8,1.0942352841269312
189,2021,2,0,3,9,1.1396831581822084
190,2021,2,0,3,10,0.6881374814516517
191,2021,2,0,3,11,1.0014060908488733
192,2021,2,0,3,12,1.1115755541066834
193,2021,2,0,3,13,1.0181154042898273
194,2021,2,0,3,14,0.7510699027254365
195,2021,2,0,3,15,0.5544731096201319
196,2021,2,0,3,16,0.8931383680454354
197,2021,2,0,3,17,1.4460808805523424
198,2021,2,0,3,18,0.4625900433398513
199,2021,2,0,3,19,1.0019570459052178
200,2021,2,0,3,20,1.1457432443651945
201,2021,2,0,3,21,0.7001824264489886
202,2021,2,0,3,22,0.6906441838926332
203,2021,2,0,3,23,1.1802652133803153
204,2021,2,0,3,24,1.2873900797483389
205,2021,2,0,3,25,0.7840028504823976
206,2021,2,0,3,26,1.0765320678286519
207,2021,2,0,3,27,0.8127898812833301
208,2021,2,0,3,28,1.3340183661216796
209,2021,2,0,3,29,0.7135014005755851
210,2021,2,0,3,30,1.276841360848615
211,2021,2,0,3,31,0.999054900648898
212,2021,2,0,3,32,0.7784726941493297
213,2021,2,0,3,33,0.9141225679430702
214,2021,2,0,3,34,0.8868998027767675
215,2021,2,0,3,35,0.8405200900693846
216,2021,2,0,3,36,0.8934283370490358
217,2021,2,0,3,37,0.6449492014947558
218,2021,2,0,3,38,1.0611586983727614
219,2021,2,0,3,39,1.454382007159057
220,2021,2,0,3,40,0.7860033226036744
221,2021,2,0,3,41,1.1743467031976467
222,2021,2,0,3,42,1.1942106767957923
223,2021,2,0,3,43,1.2666249375145495
224,2021,2,0,3,44,0.7756060370750775
225,2021,2,0,3,45,0.672507201264088
226,2021,2,0,3,46,1.049759646334226
227,2021,2,0,3,47,1.0741396895827837
228,2021,2,0,3,48,1.4181331899389187
229,2021,2,0,3,49,0.8690770937150165
230,2021,2,0,3,50,0.840940568362872
231,2021,2,0,3,51,0.7766234310817534
232,2021,2,0,3,52,1.034090810195058
233,2021,2,0,3,53,1.3200114554249018
234,2021,2,0,3,54,0.6622896381814984
235,2021,2,0,3,55,1.2140222764245292
236,2021,2,0,3,56,0.6841066671546401
237,2021,2,0,3,57,0.9587034969310306
238,2021,2,0,3,58,1.1626775182519196
239,2021,2,0,3,59,1.4236612552749217
240,2021,2,0,4,0,0.07499598709339571
241,2021,2,0,4,1,0.07855413182826732
242,2021,2,0,4,2,0.17859724749314915
243,2021,2,0,4,3,0.057219970489760484
244,2021,2,0,4,4,0.15044656163243622
245,2021,2,0,4,5,0.004764700977744452
246,2021,2,0,4,6,0.2796342769579664
247,2021,2,0,4,7,0.13934885683638307
248,2021,2,0,4,8,0.3628931960627415
249,2021,2,0,4,9,0.03237437409639089
250,2021,2,0,4,10,0.05792247885903354
251,2021,2,0,4,11,0.08282488121932778
252,2021,2,0,4,12,0.023830929149490615
253,2021,2,0,4,13,0.07410590180188936
254,2021,2,0,4,14,0.025252312410520117
255,2021,2,0,4,15,0.38390775769365354
256,2021,2,0,4,16,0.09865327009449329
257,2021,2,0,4,17,0.2517130590860238
258,2021,2,0,4,18,0.25884177817487597
259,2021,2,0,4,19,0.13206728852922175
260,2021,2,0,4,20,0.16825571063575553
261,2021,2,0,4,21,0.11562041564386313
262,2021,2,0,4,22,0.022262604336106887
263,2021,2,0,4,23,0.2823387463506477
264,2021,2,0,4,24,0.08960428210522237
265,2021,2,0,4,25,0.07222355980904648
266,2021,2,0,4,26,0.05780599828913102
267,2021,2,0,4,27,0.01321036741385913
268,2021,2,0,4,28,0.3503650309555183
269,2021,2,0,4,29,0.006174166028634404
270,2021,2,0,4,30,0.2799975381309211
271,2021,2,0,4,31,0.5639827401129129
272,2021,2,0,4,32,0.04680190143173031
273,2021,2,0,4,33,0.1322625585945285
274,2021,2,0,4,34,0.1343365865213372
275,2021,2,0,4,35,0.03178128691457079
276,2021,2,0,4,36,0.087534818971691
277,2021,2,0,4,37,0.1318487739284264
278,2021,2,0,4,38,0.2871646847813091
279,2021,2,0,4,39,0.17397097521242663
280,2021,2,0,4,40,0.07148464206132413
281,2021,2,0,4,41,0.06785229888720112
282,2021,2,0,4,42,0.294773110071419
283,2021,2,0,4,43,0.16643675724586965
284,2021,2,0,4,44,0.08419918784974098
285,2021,2,0,4,45,0.4394679967076216
286,2021,2,0,4,46,0.052255785944699845
287,2021,2,0,4,47,0.23467625604755923
288,2021,2,0,4,48,0.16339228009385093
289,2021,2,0,4,49,0.0651951404146353
290,2021,2,0,4,50,0.1899489269880277
291,2021,2,0,4,51,0.09853923071823835
292,2021,2,0,4,52,0.07980059124365728
293,2021,2,0,4,53,0.03281009994693676
294,2021,2,0,4,54,0.3553034705493968
295,2021,2,0,4,55,0.2871653919365369
296,2021,2,0,4,56,0.07450538501206334
297,2021,2,0,4,57,0.7201495245787658
298,2021,2,0,4,58,0.15877338650006922
299,2021,2,0,4,59,0.1746173079521313
300,2021,2,0,5,0,0.9571184042087895
301,2021,2,0,5,1,1.1432140244332971
302,2021,2,0,5,2,1.3114535023200224
303,2021,2,0,5,3,0.6232358916787348
304,2021,2,0,5,4,0.8435214430070347
305,2021,2,0,5,5,0.907349513548118
306,2021,2,0,5,6,0.3584276532230626
307,2021,2,0,5,7,0.9027137342330489
308,2021,2,0,5,8,0.6394058928713331
309,2021,2,0,5,9,1.4970127216562332
310,2021,2,0,5,10,0.9576750614274184
311,2021,2,0,5,11,0.9419599293026623
312,2021,2,0,5,12,1.0353730203890004
313,2021,2,0,5,13,1.287290290540886
314,2021,2,0,5,14,1.2045932044272087
315,2021,2,0,5,15,1.1109235750637254
316,2021,2,0,5,16,0.5014768728631742
317,2021,2,0,5,17,0.624740667174427
318,2021,2,0,5,18,1.1323721202802206
319,2021,2,0,5,19,0.9131687554991674
320,2021,2,0,5,20,1.0505897550514027
321,2021,2,0,5,21,0.9069868819131889
322,2021,2,0,5,22,1.003387600715426
323,2021,2,0,5,23,0.49101547499734954
324,2021,2,0,5,24,0.73994219773368
325,2021,2,0,5,25,0.9689959901996671
326,2021,2,0,5,26,1.2014109255677954
327,2021,2,0,5,27,0.587313545955344
328,2021,2,0,5,28,0.8740914228023147
329,2021,2,0,5,29,1.3283810223324832
330,2021,2,0,5,30,1.6598245826625881
331,2021,2,0,5,31,0.8054949409990849
332,2021,2,0,5,32,1.0407619635516139
333,2021,2,0,5,33,1.0807073156668061
334,2021,2,0,5,34,1.1478710740426896
335,2021,2,0,5,35,1.3107362547618786
336,2021,2,0,5,36,0.7540291497603926
337,2021,2,0,5,37,1.1096779225635647
338,2021,2,0,5,38,0.4039991801644467
339,2021,2,0,5,39,0.6803657759785898
340,2021,2,0,5,40,1.0768140628549405
341,2021,2,0,5,41,1.2589918376587184
342,2021,2,0,5,42,1.101590482066761
343,2021,2,0,5,43,0.9365484401148945
344,2021,2,0,5,44,1.378020420529722
345,2021,2,0,5,45,0.8611755076763749
346,2021,2,0,5,46,1.055139694257938
347,2021,2,0,5,47,1.321932057091793
348,2021,2,0,5,48,1.1188663366487195
349,2021,2,0,5,49,1.1567538953800154
350,2021,2,0,5,50,0.9278090203822806
351,2021,2,0,5,51,1.0250830922639063
352,2021,2,0,5,52,1.154118731562166
353,2021,2,0,5,53,0.5801387917549332
354,2021,2,0,5,54,1.038433289322094
355,2021,2,0,5,55,0.5698150541414482
356,2021,2,0,5,56,0.8195401880221049
357,2021,2,0,5,57,0.6328805352124869
358,2021,2,0,5,58,1.1857468020523025
359,2021,2,0,5,59,0.7302247346897532
360,2021,2,0,6,0,1.2532266583175857
361,2021,2,0,6,1,1.3291496246561991
362,2021,2,0,6,2,0.8173281022209117
363,2021,2,0,6,3,1.1116954250582862
364,2021,2,0,6,4,1.2680357519385854
365,2021,2,0,6,5,1.002130739534727
366,2021,2,0,6,6,0.8108611709747918
367,2021,2,0,6,7,1.1939785941340302
368,2021,2,0,6,8,1.121454076581268
369,2021,2,0,6,9,0.893860671962466
370,2021,2,0,6,10,1.313117788367313
371,2021,2,0,6,11,0.9078306967657871
372,2021,2,0,6,12,0.7144137887638018
373,2021,2,0,6,13,1.1195307862844601
374,2021,2,0,6,14,1.096473271815771
375,2021,2,0,6,15,0.9000159282618503
376,2021,2,0,6,16,1.2048425799692002
377,2021,2,0,6,17,0.8686445307721085
378,2021,2,0,6,18,1.4325925712480851
379,2021,2,0,6,19,1.0918718390416289
380,2021,2,0,6,20,0.9970804762173222
381,2021,2,0,6,21,0.46399563229395313
382,2021,2,0,6,22,0.7389990634808752
383,2021,2,0,6,23,0.9805039581543492
384,2021,2,0,6,24,0.9582904215459113
385,2021,2,0,6,25,1.1370388726597496
386,2021,2,0,6,26,0.8217917382228125
387,2021,2,0,6,27,1.1594808142985829
388,2021,2,0,6,28,1.4755586317919587
389,2021,2,0,6,29,1.0697354997862483
390,2021,2,0,6,30,1.1783270894694098
391,2021,2,0,6,31,1.5150764401929557
392,2021,2,0,6,32,0.7235663693642957
393,2021,2,0,6,33,1.0990811332431143
394,2021,2,0,6,34,0.6818028645068537
395,2021,2,0,6,35,0.8712490169288916
396,2021,2,0,6,36,1.126488207194457
397,2021,2,0,6,37,0.7521444926780759
398,2021,2,0,6,38,1.0581393919118194
399,2021,2,0,6,39,0.912992732960729
400,2021,2,0,6,40,1.469564183777527
401,2021,2,0,6,41,1.172024557917249
402,2021,2,0,6,42,1.282688981058649
403,2021,2,0,6,43,1.1481572924442598
404,2021,2,0,6,44,1.2297821048302509
405,2021,2,0,6,45,0.7617671031461724
406,2021,2,0,6,46,1.4591545029750006
407,2021,2,0,6,47,1.2791049408844817
408,2021,2,0,6,48,0.9912944119289903
409,2021,2,0,6,49,0.7732781152077497
410,2021,2,0,6,50,1.3418555048171308
411,2021,2,0,6,51,1.3268877712012839
412,2021,2,0,6,52,0.9439566617198104
413,2021,2,0,6,53,0.6407873998249873
414,2021,2,0,6,54,0.985347976576481
415,2021,2,0,6,55,1.0503701398827985
416,2021,2,0,6,56,1.0832702313121492
417,2021,2,0,6,57,0.41580604899679685
418,2021,2,0,6,58,1.4188898519735376
419,2021,2,0,6,59,0.7226404294367089
420,2021,2,0,7,0,1.4080200000803444
421,2021,2,0,7,1,0.7848549252369559
422,2021,2,0,7,2,1.1673787754513496
423,2021,2,0,7,3,1.4527110296701014
424,2021,2,0,7,4,0.9051294124721214
425,2021,2,0,7,5,1.0281306709654223
426,2021,2,0,7,6,1.0151550381914183
427,2021,2,0,7,7,1.2711995730901624
428,2021,2,0,7,8,0.5022601379967213
429,2021,2,0,7,9,1.0265636729973393
430,2021,2,0,7,10,1.0471924375820154
431,2021,2,0,7,11,0.9958011155975969
432,2021,2,0,7,12,0.7518180136689465
433,2021,2,0,7,13,1.3368348216867052
434,2021,2,0,7,14,0.8628108574891086
435,2021,2,0,7,15,0.7843420674007472
436,2021,2,0,7,16,1.1882702717219327
437,2021,2,0,7,17,0.8540248684096684
438,2021,2,0,7,18,1.1999438885343923
439,2021,2,0,7,19,1.1606535367363644
440,2021,2,0,7,20,0.5613043973250083
441,2021,2,0,7,21,0.8811503669258087
442,2021,2,0,7,22,1.1033258920484887
443,2021,2,0,7,23,0.47900621813773214
444,2021,2,0,7,24,0.9441335547773726
445,2021,2,0,7,25,1.0093675984162882
446,2021,2,0,7,26,0.7101325277865145
447,2021,2,0,7,27,0.759524492863636
448,2021,2,0,7,28,1.0926588319503507
449,2021,2,0,7,29,0.7207025027763706
450,2021,2,0,7,30,0.7651814947392306
451,2021,2,0,7,31,1.2696199770650585
452,2021,2,0,7,32,0.5253293433161779
453,2021,2,0,7,33,0.5378235353994598
454,2021,2,0,7,34,1.0521565779599198
455,2021,2,0,7,35,0.8611425990913213
456,2021,2,0,7,36,1.162894250741956
457,2021,2,0,7,37,0.9562736135311756
458,2021,2,0,7,38,0.6341508100745326
459,2021,2,0,7,39,0.5650512869205185
460,2021,2,0,7,40,0.3174290421488697
461,2021,2,0,7,41,1.1576992793802285
462,2021,2,0,7,42,1.032325315777733
463,2021,2,0,7,43,1.458525825871289
464,2021,2,0,7,44,0.5876998898520589
465,2021,2,0,7,45,1.1496761996362603
466,2021,2,0,7,46,0.9338323216746098
467,2021,2,0,7,47,1.3420887195867632
468,2021,2,0,7,48,1.1746117352460865
469,2021,2,0,7,49,1.0725856665376026
470,2021,2,0,7,50,1.2898699165382923
471,2021,2,0,7,51,0.8187751504360542
472,2021,2,0,7,52,0.7814289778777324
473,2021,2,0,7,53,0.6906817307404134
474,2021,2,0,7,54,1.1589233900947433
475,2021,2,0,7,55,0.9460084076476749
476,2021,2,0,7,56,0.8146533479869221
477,2021,2,0,7,57,0.9975394633624027
478,2021,2,0,7,58,1.0727945883311354
479,2021,2,0,7,59,1.1568945258394132
480,2021,2,0,8,0,0.12781932890456055
481,2021,2,0,8,1,0.6291355211861256
482,2021,2,0,8,2,0.165221169028291
483,2021,2,0,8,3,0.3077147202330735
484,2021,2,0,8,4,0.0597368138985608
485,2021,2,0,8,5,0.23403972223735875
486,2021,2,0,8,6,0.13937011802131058
487,2021,2,0,8,7,0.16775483165974717
488,2021,2,0,8,8,0.02655691532183646
489,2021,2,0,8,9,0.24149720652754558
490,2021,2,0,8,10,0.25268625711206133
491,2021,2,0,8,11,0.28775443776837967
492,2021,2,0,8,12,0.5055526170024698
493,2021,2,0,8,13,0.09187958370025906
494,2021,2,0,8,14,0.0350137792939633
495,2021,2,0,8,15,0.3564871963611667
496,2021,2,0,8,16,0.43006519758887296
497,2021,2,0,8,17,0.3389640650654028
498,2021,2,0,8,18,0.07814614615546334
499,2021,2,0,8,19,0.43170690286833824
500,2021,2,0,8,20,0.02319162106861289
501,2021,2,0,8,21,0.010059156137476983
502,2021,2,0,8,22,0.023825758767127482
503,2021,2,0,8,23,0.3673389668024111
504,2021,2,0,8,24,0.4867279297066267
505,2021,2,0,8,25,0.16126913760587275
506,2021,2,0,8,26,0.22540982672967444
507,2021,2,0,8,27,0.18675549447753786
508,2021,2,0,8,28,0.2760967226941772
509,2021,2,0,8,29,0.5031277241164362
510,2021,2,0,8,30,0.0650611072379452
511,2021,2,0,8,31,0.14558546532797964
512,2021,2,0,8,32,0.18843152684657738
513,2021,2,0,8,33,0.45079054436540744
514,2021,2,0,8,34,0.03289129934217098
515,2021,2,0,8,35,0.12023354517923297
516,2021,2,0,8,36,0.320483977707198
517,2021,2,0,8,37,0.1106718463845264
518,2021,2,0,8,38,0.2331946339098216
519,2021,2,0,8,39,0.26106264998101986
520,2021,2,0,8,40,0.47783081668887584
521,2021,2,0,8,41,0.3549365750966419
522,2021,2,0,8,42,0.51997361242813
523,2021,2,0,8,43,0.1545491076564607
524,2021,2,0,8,44,0.22167269567909406
525,2021,2,0,8,45,0.3919487873805769
526,2021,2,0,8,46,0.0838572972589649
527,2021,2,0,8,47,0.12888610066019612
528,2021,2,0,8,48,0.04030188542414201
529,2021,2,0,8,49,0.14336461691054167
530,2021,2,0,8,50,0.425755466742064
531,2021,2,0,8,51,0.2550421644528929
532,2021,2,0,8,52,0.07884672432926106
533,2021,2,0,8,53,0.021416550238686813
534,2021,2,0,8,54,0.0013368114829558977
535,2021,2,0,8,55,0.10542937797019657
536,2021,2,0,8,56,0.21414853176591828
537,2021,2,0,8,57,0.26501953704912
538,2021,2,0,8,58,0.17150641553335041
539,2021,2,0,8,59,0.016160016902831458
540,2021,2,0,9,0,1.239603048102745
541,2021,2,0,9,1,1.0335746536282155
542,2021,2,0,9,2,0.8530020621358971
543,2021,2,0,9,3,0.9772901279778013
544,2021,2,0,9,4,1.1074366330448964
545,2021,2,0,9,5,1.1835601340350872
546,2021,2,0,9,6,0.5287576120940729
547,2021,2,0,9,7,1.2474538427242612
548,2021,2,0,9,8,1.5707889072239443
549,2021,2,0,9,9,0.6943005565018142
550,2021,2,0,9,10,0.8278950458004757
551,2021,2,0,9,11,1.0460019821638193
552,2021,2,0,9,12,0.8689453401525907
553,2021,2,0,9,13,1.0733884191666874
554,2021,2,0,9,14,1.1425550548222234
555,2021,2,0,9,15,1.1944782207881661
556,2021,2,0,9,16,1.0546726508249789
557,2021,2,0,9,17,1.1567032876812222
558,2021,2,0,9,18,1.5116865592363355
559,2021,2,0,9,19,1.0616305124180303
560,2021,2,0,9,20,0.854951925067243
561,2021,2,0,9,21,0.6219882071078354
562,2021,2,0,9,22,0.7787354068040839
563,2021,2,0,9,23,0.9165325696415503
564,2021,2,0,9,24,0.6561778101170381
565,2021,2,0,9,25,0.983898541946155
566,2021,2,0,9,26,0.7117669423718647
567,2021,2,0,9,27,0.797502256241098
568,2021,2,0,9,28,0.7701332525435288
569,2021,2,0,9,29,1.221271391219013
570,2021,2,0,9,30,0.7575289067290945
571,2021,2,0,9,31,0.8554877276687793
572,2021,2,0,9,32,1.0497557239136477
573,2021,2,0,9,33,0.9666451288658637
574,2021,2,0,9,34,0.9148533022200446
575,2021,2,0,9,35,1.0404452414980059
576,2021,2,0,9,36,0.7055961817857119
577,2021,2,0,9,37,1.0953233415622232
578,2021,2,0,9,38,1.188781928181331
579,2021,2,0,9,39,0.9795005398194319
580,2021,2,0,9,40,1.3897575054051847
581,2021,2,0,9,41,0.8351742068670647
582,2021,2,0,9,42,0.975943704077335
583,2021,2,0,9,43,1.0716852501104899
584,2021,2,0,9,44,1.057658018162799
585,2021,2,0,9,45,1.2421160885820788
586,2021,2,0,9,46,1.146373083236329
587,2021,2,0,9,47,0.8668853124199885
588,2021,2,0,9,48,1.1526670137511732
589,2021,2,0,9,49,1.3236515586559452
590,2021,2,0,9,50,1.1873101123891283
591,2021,2,0,9,51,0.8963979434095083
592,2021,2,0,9,52,1.5275007832422691
593,2021,2,0,9,53,1.146468786328872
594,2021,2,0,9,54,1.5108786121271522
595,2021,2,0,9,55,1.020803460328866
596,2021,2,0,9,56,1.2953622731658538
597,2021,2,0,9,57,1.1484636380028854
598,2021,2,0,9,58,0.905423256602685
599,2021,2,0,9,59,0.7444774819988451
600,2021,2,0,10,0,1.20605016083414
601,2021,2,0,10,1,1.453255446048681
602,2021,2,0,10,2,0.9275932149910603
603,2021,2,0,10,3,1.1014200306881767
604,2021,2,0,10,4,0.6943512564800796
605,2021,2,0,10,5,1.0804969979367953
606,2021,2,0,10,6,1.381544113655459
607,2021,2,0,10,7,0.971386450249828
608,2021,2,0,10,8,1.206608608160557
609,2021,2,0,10,9,0.647139866852018
610,2021,2,0,10,10,1.0474087015789249
611,2021,2,0,10,11,1.362894707976765
612,2021,2,0,10,12,1.0262968864380935
613,2021,2,0,10,13,0.8987766679030051
614,2021,2,0,10,14,1.1329491995005916
615,2021,2,0,10,15,0.7857640123145346
616,2021,2,0,10,16,1.0839657528078468
617,2021,2,0,10,17,0.8430516157566463
618,2021,2,0,10,18,1.0916080724466652
619,2021,2,0,10,19,0.8333619935328755
620,2021,2,0,10,20,0.5269702579577479
621,2021,2,0,10,21,0.9481533430509149
622,2021,2,0,10,22,1.1020456626710153
623,2021,2,0,10,23,1.1714176246054908
624,2021,2,0,10,24,0.8519676053534689
625,2021,2,0,10,25,0.8897220857033987
626,2021,2,0,10,26,1.0485551263110422
627,2021,2,0,10,27,0.8319175686034583
628,2021,2,0,10,28,0.913300311922303
629,2021,2,0,10,29,1.203185559674925
630,2021,2,0,10,30,1.2512267340593082
631,2021,2,0,10,31,0.8782512265826492
632,2021,2,0,10,32,1.165401767573946
633,2021,2,0,10,33,1.1148778995044555
634,2021,2,0,10,34,1.0566807971241226
635,2021,2,0,10,35,0.9233364761298487
636,2021,2,0,10,36,0.7128355778275725
637,2021,2,0,10,37,1.2412971609257015
